2026-01-20 23:49:37 | screams | 0.8066
2026-01-20 23:49:43 | screams | 0.8530
2026-01-20 23:50:55 | screams | 0.8588
2026-01-20 23:52:04 | screams | 0.8337
2026-01-20 23:52:41 | screams | 0.8175
2026-01-20 23:52:59 | screams | 0.8264
2026-01-20 23:53:56 | screams | 0.8118
2026-01-20 23:54:27 | screams | 0.8194
2026-01-20 23:55:42 | screams | 0.8976
